author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Joe Chua,5,"One of the best chicken rice in Singapore, in my opinion! Very homely taste with  soft tender chicken and spicy tangy chilli! Will surely return for more!!",5 months ago,,https://www.google.com/maps/contrib/109638060171266695365/reviews
Rach,5,"Imo really good and delicious white chicken rice🥹 prolly one of the best in the west👍🏻💯, with rather generous portion given (both meat and rice) for the price. I have to have this when I’m craving chicken rice and absolutely love the soft tender chicken breast with spicy chilli! 🐔 def a substantial and tasty meal",9 months ago,,https://www.google.com/maps/contrib/100368288078910287205/reviews
Virtue Ngaharjo,5,"Hands down the best hainan steamed chicken rice i’ve ever tried in Singapore. The hainan rice is super fragrant and the chicken is super tender, juicy, and perfectly seasoned. It’s super delicious and we decided to order extra to take away for our boys at home, and they all love it! Will definitely be back for their steamed chicken ♥️♥️",11 months ago,,https://www.google.com/maps/contrib/100747820648665379803/reviews
Adrian,5,"This stall is located at blk 907 Jurong West. Which hide inside the HDB blk. The chicken are tender for steam and roasted chicken. The rice was also very nice and not oily.  Chill is also very nice. Highly recommend, although it was always long Q and long waiting time. Many times, it sold out before lunch .",a year ago,,https://www.google.com/maps/contrib/106871878422533362800/reviews
FIVE-A-DAY,4,"Read pretty good reviews about the chicken rice, and as was in the vicinity, decided to takeaway half steamed chicken and half roasted chicken with 4 packets of rice for the family.

The rice was very fragrant and I can smell its aroma in the car even though I put the rice in the boot.  They were generous with the chili and soy sauce.  However, I find the chili too spicy for my liking but the 'sweet' soy sauce is good enough for me.  We were pleasantly surprised that the roast chicken was so tender and juicy.  I haven't eaten roast chicken for a very long time because among the many stalls that I have tried, the roasted chicken tends to be dry, so naturally I'm impressed with this roasted chicken. The steamed chicken is equally tender and some collagen can be seen nicely coagulated on some of the pieces. However, it can be observed that at the bottom of the box, some of the chicken blood has mixed with the chicken juices and leaving a reddish liquid at bottom of the box with the cut chicken in it and that sort of affected my appetite.

But overall, I love the rice and the roasted chicken very much. I will definitely come back for it again! However, expect to queue for a bit though.",2 years ago,,https://www.google.com/maps/contrib/100426601413786193405/reviews
