author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
EF,5,Yam cake is out of this world...,a year ago,,https://www.google.com/maps/contrib/106539867249016694391/reviews
Mee Fong LOW,5,"You will feel like going home, you will find many unexpected surprises, as well as ancient snacks and toys😍😍",3 years ago,,https://www.google.com/maps/contrib/104216191649484828257/reviews
chai kah shuan,5,"The boss lady is super kind❤️❤️❤️
The place really feels like returning to my mother-in-law/grandma’s house, very comfortable❤️❤️",2 years ago,,https://www.google.com/maps/contrib/100186495619816911515/reviews
WEE KAI HOAU,5,Nice Ipoh Coffee,4 years ago,,https://www.google.com/maps/contrib/117484294346574371332/reviews
Benny Ong,5,,3 years ago,,https://www.google.com/maps/contrib/109297088991656233638/reviews
