author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Tran Trung,4,ok,a year ago,,https://www.google.com/maps/contrib/117852245431723709471/reviews
Rais Is,5,,4 weeks ago,,https://www.google.com/maps/contrib/100198992349938984406/reviews
