author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Tim Wong,4,Near good food market,a year ago,,https://www.google.com/maps/contrib/113920131566064201941/reviews
Phaw gaw Baw,2,,a year ago,,https://www.google.com/maps/contrib/108205170620064851082/reviews
KH Ang,4,,6 years ago,,https://www.google.com/maps/contrib/100123220985092089697/reviews
ngyn sandy,5,,7 years ago,,https://www.google.com/maps/contrib/101201305082724007459/reviews
