author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Jamaliah Liah,1,,2 months ago,,https://www.google.com/maps/contrib/108944689634602195950/reviews
Anuar Rosidah,5,,12 months ago,,https://www.google.com/maps/contrib/114176319112651021163/reviews
