author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
MIAH NOMAN,4,Nice View,6 years ago,,https://www.google.com/maps/contrib/113900089338954826122/reviews
Tomomi Hamaguchi,1,The smell from katong shopping center makes the air bad and uncomfortable. .,8 years ago,,https://www.google.com/maps/contrib/111233298019872654906/reviews
Sohel Sheak,5,,7 years ago,,https://www.google.com/maps/contrib/109647720568722496527/reviews
