author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
J Seng,4,"This place serves a mouthwatering braised pork belly bun. The pork belly is tender and juicy, with a rich and fragrant dark soy sauce. The bun is soft and fluffy, and goes well with the meat. The lotus seeds paste and the small pau are also delightful. The paste is smooth and sweet, and the pau is steamed to perfection. This is a great place to enjoy some traditional Chinese snacks.",a year ago,,https://www.google.com/maps/contrib/116938237846338409963/reviews
Peifa Zhou,3,Big meat Bun was soft and tasty but the meat filling was not very nice. The minced meat doesn't contain a certain of fats that make it flavourful. The marination is also not on point. But still ok la.,2 years ago,,https://www.google.com/maps/contrib/108839949234864089751/reviews
Sam Wong,4,"Their pork belly bun is nice, meat is tender and juicy. Century egg and minced meat congee also tasty. 7.5/10.",a year ago,,https://www.google.com/maps/contrib/115694236480258826587/reviews
kong koh,5,"Good tasting yummy dim sum that can compete with atas restaurants but at a down to earth pricing... must visit if you are a dim sim lover... many varieties, all are yummy 😋",2 years ago,,https://www.google.com/maps/contrib/102087629395632135808/reviews
Jermyn Toh,1,Thick har gao skin and smelly. First time I tasted a smelly har gao. siew mai tastes bland & generic. decent fan choi. char siew paos … can eat. custard pao skin is thick and doughy - filling is dry,2 years ago,,https://www.google.com/maps/contrib/104325402013018044256/reviews
