author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Colin Chew,5,"Great effort in every dish, from the springy wanton noodles to ingredient packed curry noodles and the mee hoon Kung looks absolutely delicious! Bonus points to the friendly lady who works every day and rest Mondays. Food is sold out usually by 1230pm so do drop by early!",2 weeks ago,,https://www.google.com/maps/contrib/118441888747918185358/reviews
Derrick Lin,4,"Super crispy veggie “cake”, soft inside. However, the only complaint is that it is abit oily",3 months ago,,https://www.google.com/maps/contrib/105989843156970934066/reviews
Cherrie T,5,Saw this,5 months ago,,https://www.google.com/maps/contrib/101496107427022405886/reviews
