author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Tio Gabriel Tio Yong Ping,4,"Pasta taste great. not the usual bolognese tomato pasta, it has carrot and onion inside. Bigger chunk of tomato. Best thing is, they include cheese

Serving portion is generous. Fried chicken cutlet cook well",4 months ago,,https://www.google.com/maps/contrib/112496304834029525242/reviews
JC C,5,The pasta and half fried chicken were done to perfection. The portion was generous. We will definitely return. No off days and sells even at night.,3 months ago,,https://www.google.com/maps/contrib/113718753133606547030/reviews
Jonathan T,4,I had cravings for fried food. The Half Spring Chicken with Fries satisfied it. It was good and very worth it for $6. Comes with 2 types of chilli sauce. Will try the other options next time.,6 months ago,,https://www.google.com/maps/contrib/113678571425065782784/reviews
Michelin Inspector,5,Hidden gem. We tabao for our family for dinner and all loved it. Fried to perfection.,a month ago,,https://www.google.com/maps/contrib/108167496990200967081/reviews
KC Goh,3,Food’s are of great value and chilli combo is good! Minus one star tho coz the lady taking orders is just not competent,4 months ago,,https://www.google.com/maps/contrib/116121998990212887232/reviews
