author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Elton Tan,5,Friendly staffs with multiple choices of hardware products. 👍,10 months ago,,https://www.google.com/maps/contrib/107736869143661500928/reviews
Michael Dawson,5,"Got everything you need but not cheapest, but saves having to go everywhere",5 years ago,,https://www.google.com/maps/contrib/110876568107349902989/reviews
Jing Quan,5,Very nice and efficient!,2 years ago,,https://www.google.com/maps/contrib/105095038652043900748/reviews
Chin Long Lim,5,,a year ago,,https://www.google.com/maps/contrib/113976312346195184393/reviews
OPPO F9,5,,4 years ago,,https://www.google.com/maps/contrib/112276263442756834703/reviews
