author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Kee Khong,5,,6 years ago,,https://www.google.com/maps/contrib/105561363296931278284/reviews
Jun Wei Ong,5,,8 years ago,,https://www.google.com/maps/contrib/111508402855960639084/reviews
