author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
Casey Li,5,,3 years ago,,https://www.google.com/maps/contrib/114387573394207930533/reviews
Baofeng Zhuo,5,,6 years ago,,https://www.google.com/maps/contrib/106246723319075475836/reviews
